Return,Risk,Sharpe,WgtInditex,WgtIberdrola
0.0006347138006391743,0.012559049891797546,0.0505383612699646,0.4318472599590658,0.5681527400409341
0.0006178885047206564,0.012638037468399343,0.04889117525293382,0.266044239977598,0.7339557600224019
0.0006780336862617202,0.014777837668372111,0.04588179282229256,0.8587382873890631,0.1412617126109369
0.0006274721804599612,0.012523346537412156,0.050104193682212285,0.36048551386633926,0.6395144861336607
0.0006531369825183448,0.013112787630473296,0.04980916346120755,0.6133964706253925,0.38660352937460757
0.0006479074845111473,0.0128906233559807,0.05026192036016209,0.5618629602027855,0.4381370397972145
0.0006403717196264808,0.012659858227611554,0.05058285078025674,0.4876025976035837,0.5123974023964162
0.0006547295882074974,0.013190104314043563,0.04963793861056913,0.6290906274580548,0.3709093725419452
0.000659138503642388,0.013426718533608658,0.049091555914610605,0.6725377975695299,0.32746220243047014
0.0006524618027409711,0.01308134915691989,0.04987725615410441,0.6067429860946547,0.39325701390534523
0.0006476854861860228,0.01288229337586636,0.050277188019906015,0.5596753022314349,0.44032469776856503
0.0006640414597921202,0.013727091609998368,0.04837451942904307,0.7208534373299936,0.2791465626700064
0.0006496235972834926,0.012958076298329325,0.050132718956690206,0.5787742039432567,0.4212257960567432
0.0006194459205489595,0.012606960186079348,0.049135232554549824,0.28139162221385255,0.7186083777861475
0.000672026550333833,0.014293870725323015,0.04701501526407897,0.7995416299806983,0.20045837001930164
0.0006101239712208563,0.012863075540423308,0.04743219996675677,0.1895295023320476,0.8104704976679524
0.0006573589206966268,0.013327287537364143,0.04932428439423005,0.6550010940165203,0.34499890598347976
0.0006877628645159761,0.015653662648863833,0.043936226296910456,0.9546133997380971,0.0453866002619029
0.0006640044643989791,0.013724684181056566,0.04838030920343277,0.7204888703150717,0.27951112968492836
0.0006386294150619956,0.012622080010496825,0.050596210333867,0.47043324974080974,0.5295667502591902
0.0006512916257259028,0.013028774711409995,0.049988708850382674,0.5952116059661343,0.4047883940338658
0.0006424524395391149,0.012712728166983829,0.05053615802213292,0.5081068221308102,0.4918931778691897
0.0006012394076712918,0.013257438943982302,0.045351097614837674,0.10197755228796189,0.8980224477120381
0.00064504171308355,0.012790154316890788,0.05043267634634418,0.5336225322439937,0.4663774677560064
0.0005997698697463171,0.013335953187637854,0.04497390335040251,0.08749615314240741,0.9125038468575926
0.0006712388727686772,0.014233937815598278,0.04715763701265431,0.7917795484276045,0.20822045157239552
0.0006026547222538034,0.013185289139182021,0.045706598914310226,0.11592461349512634,0.8840753865048737
0.0006097287805900522,0.012877585416093632,0.04734806727261539,0.18563513991649136,0.8143648600835085
0.0005921834405996324,0.013797142633753676,0.042920730496102864,0.012736525169901107,0.9872634748300989
0.0006260049235024851,0.012528980986312431,0.04996455212011083,0.34602659226302795,0.653973407736972
0.0006628047021556783,0.013647753427119394,0.048565114082338406,0.7086659458231435,0.2913340541768564
0.0006154053793821819,0.012697407733989892,0.04846700935142797,0.24157455563412933,0.7584254443658707
0.0006148468454264342,0.012712410853668737,0.048365872728931864,0.23607054446703765,0.7639294555329622
0.0006314628843582502,0.0125299713113118,0.050396195543415054,0.3998114645891372,0.6001885354108627
0.0006555025005530292,0.013229208926738326,0.049549637032956284,0.6367072067854405,0.3632927932145596
0.0005961022411152455,0.013547486422563414,0.04400094766822825,0.051353911951102706,0.9486460880488973
0.0006394020503202183,0.012638098623589429,0.050593215748985634,0.47804709854191857,0.5219529014580814
0.0006533514518546116,0.013122941766438584,0.04978696571873333,0.6155099350077533,0.38449006499224664
0.0006187911936865923,0.012619443007899142,0.04903474688219281,0.2749396886746631,0.7250603113253369
0.00063734735916969,0.012598094672018565,0.05059077390371518,0.45779937157553247,0.5422006284244675
0.0006459078410970295,0.012818896908106444,0.050387162462362016,0.542157695073874,0.457842304926126
0.0006760684835368719,0.01461441431021449,0.04626038848948915,0.8393724142279844,0.16062758577201564
0.0006470481741400305,0.012858887336247881,0.050319141712679,0.5533949810764421,0.44660501892355775
0.0006444682914906541,0.012771905526779384,0.05045983859960213,0.5279718125012246,0.4720281874987754
0.0006311466084984885,0.012528275521609867,0.050377772057282076,0.39669475906730317,0.6033052409326969
0.0006386207949724179,0.012621907915529645,0.05059621724752694,0.470348304020306,0.5296516959796941
0.0006526997036308732,0.013092334876074807,0.04985357537895166,0.6090873541338883,0.39091264586611174
0.0006453312896243217,0.012799606487398375,0.050418057012898886,0.5364761322762466,0.46352386772375337
