Date,Close,Open,High,Low,Volume
2014-12-23,3.846,3.811,3.848,3.766,5.48M
2014-12-22,3.817,3.796,3.857,3.777,7.00M
2014-12-19,3.792,3.848,3.872,3.708,16.61M
2014-12-18,3.802,3.735,3.848,3.708,20.58M
2014-12-17,3.693,3.681,3.721,3.599,15.74M
2014-12-16,3.722,3.583,3.726,3.446,26.23M
2014-12-15,3.57,3.66,3.738,3.566,15.40M
2014-12-12,3.644,3.693,3.735,3.638,10.76M
2014-12-11,3.737,3.726,3.78,3.673,9.47M
2014-12-10,3.736,3.807,3.848,3.7,10.84M
2014-12-09,3.785,3.892,3.913,3.758,17.49M
2014-12-08,3.939,3.9,3.986,3.898,9.63M
2014-12-05,3.924,3.783,3.924,3.771,13.49M
2014-12-04,3.749,3.945,3.967,3.729,17.59M
2014-12-03,3.933,3.89,3.962,3.863,14.20M
2014-12-02,3.883,3.786,3.897,3.775,12.03M
2014-12-01,3.771,3.831,3.856,3.736,11.25M
2014-11-28,3.866,3.894,3.917,3.815,16.37M
2014-11-27,3.928,3.875,3.943,3.863,6.48M
2014-11-26,3.878,3.939,3.961,3.849,9.42M
2014-11-25,3.931,3.879,3.998,3.868,15.09M
2014-11-24,3.905,3.829,3.951,3.826,15.17M
2014-11-21,3.823,3.692,3.844,3.674,16.22M
2014-11-20,3.687,3.777,3.786,3.613,17.97M
2014-11-19,3.784,3.841,3.892,3.765,12.51M
2014-11-18,3.84,3.761,3.873,3.736,18.82M
2014-11-17,3.749,3.59,3.764,3.575,14.49M
2014-11-14,3.652,3.63,3.659,3.577,11.66M
2014-11-13,3.624,3.661,3.688,3.568,16.48M
2014-11-12,3.645,3.72,3.743,3.625,18.81M
2014-11-11,3.739,3.775,3.828,3.718,16.63M
2014-11-10,3.749,3.726,3.77,3.682,13.35M
2014-11-07,3.738,3.783,3.789,3.656,21.71M
2014-11-06,3.767,3.767,3.889,3.702,25.41M
2014-11-05,3.784,3.805,3.805,3.697,17.08M
2014-11-04,3.743,3.87,3.935,3.721,28.72M
2014-11-03,3.865,4.006,4.023,3.833,27.37M
2014-10-31,3.994,4.312,4.316,3.98,53.40M
2014-10-30,4.234,4.294,4.3,4.077,31.63M
2014-10-29,4.198,4.468,4.47,4.167,23.89M
2014-10-28,4.449,4.393,4.475,4.37,17.52M
2014-10-27,4.38,4.504,4.548,4.274,30.35M
2014-10-24,4.374,4.288,4.39,4.282,17.31M
2014-10-23,4.307,4.228,4.347,4.191,20.04M
2014-10-22,4.287,4.276,4.293,4.189,16.09M
2014-10-21,4.242,4.113,4.285,4.083,20.52M
2014-10-20,4.121,4.036,4.127,3.979,13.10M
2014-10-17,4.036,3.898,4.058,3.851,24.72M
2014-10-16,3.851,4.039,4.072,3.739,34.44M
2014-10-15,3.991,4.214,4.246,3.936,23.99M
2014-10-14,4.222,4.109,4.242,4.077,16.43M
2014-10-13,4.127,4.004,4.185,3.988,14.04M
2014-10-10,4.039,4.067,4.111,4.0,18.32M
2014-10-09,4.12,4.172,4.203,4.07,18.04M
2014-10-08,4.09,4.126,4.205,4.067,17.45M
2014-10-07,4.172,4.216,4.227,4.154,13.67M
2014-10-06,4.241,4.171,4.268,4.156,16.96M
2014-10-03,4.107,4.12,4.152,4.059,14.38M
2014-10-02,4.023,4.259,4.272,4.023,24.42M
2014-10-01,4.275,4.207,4.34,4.199,18.89M
2014-09-30,4.239,4.093,4.266,4.08,22.55M
2014-09-29,4.049,4.131,4.154,4.032,9.64M
2014-09-26,4.125,4.068,4.143,4.033,12.81M
2014-09-25,4.082,4.116,4.207,4.06,26.24M
2014-09-24,4.107,4.14,4.166,4.052,30.55M
2014-09-23,4.146,4.233,4.251,4.134,19.38M
2014-09-22,4.267,4.352,4.395,4.255,16.33M
2014-09-19,4.382,4.495,4.551,4.375,22.21M
2014-09-18,4.455,4.353,4.469,4.335,20.19M
2014-09-17,4.326,4.216,4.349,4.19,14.04M
2014-09-16,4.187,4.21,4.217,4.107,12.92M
2014-09-15,4.229,4.304,4.327,4.223,8.14M
2014-09-12,4.329,4.408,4.408,4.314,8.56M
2014-09-11,4.387,4.381,4.407,4.323,10.97M
2014-09-10,4.356,4.273,4.362,4.234,10.47M
2014-09-09,4.314,4.408,4.427,4.283,12.49M
2014-09-08,4.431,4.382,4.451,4.369,16.09M
2014-09-05,4.371,4.271,4.382,4.263,18.49M
2014-09-04,4.272,4.165,4.342,4.136,27.15M
2014-09-03,4.184,4.172,4.238,4.163,8.88M
2014-09-02,4.16,4.142,4.233,4.123,12.82M
2014-09-01,4.102,4.155,4.184,4.07,7.36M
2014-08-29,4.147,4.122,4.159,4.045,10.05M
2014-08-28,4.115,4.178,4.2,4.103,12.36M
2014-08-27,4.201,4.155,4.28,4.154,16.34M
2014-08-26,4.156,4.069,4.162,4.065,11.81M
2014-08-25,4.076,4.05,4.08,4.005,9.72M
2014-08-22,3.993,3.964,4.046,3.958,15.95M
2014-08-21,3.956,3.929,3.963,3.885,11.85M
2014-08-20,3.928,3.918,3.948,3.877,7.37M
2014-08-19,3.931,3.9,3.95,3.873,8.91M
2014-08-18,3.875,3.869,3.881,3.815,9.69M
2014-08-15,3.805,3.847,3.905,3.8,10.66M
