Date,Close,Open,High,Low,Volume
2014-06-02,8.0,8.16,8.16,8.0,5.39K
2014-05-30,8.16,8.16,8.16,8.16,0.03K
2014-05-29,8.04,8.2,8.2,8.0044,22.40K
2014-05-28,8.24,8.24,8.24,8.24,0.28K
2014-05-27,8.16,8.24,8.24,8.16,58.77K
2014-05-23,7.8876,8.04,8.04,7.8876,5.03K
2014-05-22,8.0,8.0,8.0,8.0,36.34K
2014-05-21,7.92,8.2,8.2,7.92,0.74K
2014-05-20,8.2,8.2,8.2,8.2,1.13K
2014-05-19,8.08,8.08,8.08,8.08,1.40K
2014-05-14,7.92,8.32,8.32,7.92,1.99K
2014-05-13,8.24,8.08,8.24,8.08,15.86K
2014-05-12,8.08,8.08,8.08,8.04,13.66K
2014-05-09,7.68,7.92,7.92,7.68,1.62K
2014-05-07,8.16,8.16,8.16,8.16,0.03K
2014-05-06,7.92,8.16,8.16,7.92,0.56K
2014-05-05,8.16,8.16,8.16,8.16,12.69K
2014-05-01,8.16,8.32,8.32,8.16,0.84K
2014-04-30,8.32,8.0,8.32,8.0,1.11K
2014-04-29,8.08,8.12,8.12,8.08,0.63K
2014-04-28,8.1196,8.1196,8.1196,8.1196,0.13K
2014-04-25,8.28,8.28,8.28,8.28,0.51K
2014-04-23,8.6,8.52,8.6,8.24,3.75K
2014-04-22,8.52,8.52,8.52,8.52,0.15K
2014-04-21,8.2,8.48,8.48,8.2,0.90K
2014-04-17,8.52,8.32,8.52,8.2,1.36K
2014-04-15,7.76,8.0,8.0,7.76,3.91K
2014-04-14,8.0,7.8,8.0,7.8,0.37K
2014-04-11,8.16,7.96,8.16,7.96,7.43K
2014-04-10,8.32,8.32,8.32,8.16,5.70K
2014-04-09,8.32,8.2348,8.32,8.04,20.42K
2014-04-08,8.04,8.4,8.4,8.04,6.81K
2014-04-04,8.64,8.56,8.64,8.32,6.04K
2014-04-03,8.52,8.52,8.52,8.2,0.71K
2014-04-02,8.32,8.4,8.4,8.04,4.01K
2014-04-01,8.56,8.64,8.64,8.24,0.42K
2014-03-31,8.56,8.6,8.64,8.56,1.90K
2014-03-28,8.6,8.6,8.6,8.6,0.30K
2014-03-27,8.2,8.3468,8.52,8.2,10.42K
2014-03-26,8.44,8.12,8.48,8.12,3.29K
2014-03-25,8.2,8.2,8.2,8.0648,1.53K
2014-03-24,8.04,8.1996,8.1996,8.0,5.56K
2014-03-21,8.44,8.52,8.52,8.44,5.31K
2014-03-20,8.48,8.36,8.52,8.16,5.38K
2014-03-19,8.6,8.5996,8.6,8.32,0.67K
2014-03-18,8.68,8.6,8.72,8.6,2.28K
2014-03-17,8.76,8.2404,8.76,8.24,2.41K
2014-03-14,8.12,8.16,8.32,8.12,5.01K
2014-03-13,8.56,8.68,8.68,8.52,1.91K
